,index,date,id,title,content,im_votesum,im_votecount,score,version,author,source,userImage,thumbsUpCount,replyContent,repliedAt
1,498.0,2020-04-09 17:37:02+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=10/sortby=mostrecent/5786966002,Kein Feedback bez. gespendeter Tage ?,"Idee ist gut, funktioniert aber scheinbar nicht wirklich bezüglich der Info zu gespendeten Daten. Zeigt jeden Tag 0 an? Warum veröffentlicht man die App schon im großen Stil, wenn sie nicht „rund“ läuft?",0.0,0.0,2,1.0.2,chris23156,AppStore,,,,
43,456.0,2020-04-09 18:29:55+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=10/sortby=mostrecent/5787147930,PLZ Error,"Idee gut, allerdings werden viele PLZ nicht akzeptiert. Also unbrauchbar.",0.0,0.0,2,1.0.2,mo.mo.123,AppStore,,,,
40,459.0,2020-04-09 18:28:49+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=10/sortby=mostrecent/5787144214,On- oder offline?,"Ich habe die App vor zwei Tagen heruntergeladen und mit meinem IPhone und meiner Garmin-App gekoppelt. 
Die „Anzahl gespendeter Tage“ wird mit 0 angezeigt. 

Ja bin ich nun dabei und ist dienApp einfach schlecht programmiert? Und wenn ja, sollte ich mir vielleicht doch Gedanken über die Verwendung der Daten machen? 
Vertrauen erweckt das Ganze so nicht.",0.0,0.0,2,1.0.2,kai.hh,AppStore,,,,
18,481.0,2020-04-09 18:11:15+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=10/sortby=mostrecent/5787084014,Funktioniert die App überhaupt?,"Wollte unbedingt RKI unterstützen.
Leider steht in der App immer nur eine 0 Fur gesendete Daten.
Apple Health meldet auch kein Datenverkehr. 

Bitte nachbessern! 

Mit Schwarm-Daten kann die Forschung dann viele neue Erkenntnisse gewinnen. Möchte unbedingt helfen.",0.0,0.0,3,1.0.2,Valerij,AppStore,,,,
137,362.0,2020-04-09 21:13:02+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=8/sortby=mostrecent/5787676150,Sinnvolle Idee - funktioniert leider nicht,"Die Anzahl der gespendeten Tage bleibt leider bei „0“ stehen... 
kein Feedback für den User... 
Hoffentlich wird dies bald gefixt, das man auch helfen kann!",0.0,0.0,3,1.0.2,Rokarlo,AppStore,,,,
39,460.0,2020-04-09 18:28:37+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=10/sortby=mostrecent/5787143526,Ich würde gerne,Aber meine Daten werden nicht gesendet. Mache ich was falsch?,0.0,0.0,3,1.0.2,Mickeymt,AppStore,,,,
125,374.0,2020-04-09 20:34:17+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=8/sortby=mostrecent/5787555661,Funktioniert leider nicht mit Samsung Gear S3,Für ein passendes Update wåre ich sehr dankbar,0.0,0.0,3,1.0.2,Raggety 27,AppStore,,,,
33,466.0,2020-04-09 18:23:06+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=10/sortby=mostrecent/5787124704,Kein Feedback,"Hallo, die Idee ist gut nur sieht der Spender nicht ob die Daten genutzt werden bzw. ob Daten übertragen wurden. Es steht immer eine beruhigende 0 in der Anzeige. 
Auch eine Anzeige der Analysen die aus den gesammelten Daten generiert werden, wäre sicherlich ein Ansporn für mehr freiwillige Spender",0.0,0.0,3,1.0.2,Elsabio-01,AppStore,,,,
62,437.0,2020-04-09 18:34:39+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=9/sortby=mostrecent/5787163904,Meine Postleitzahl lässt sich nicht eingeben,"Grundlegend eine gute Idee. Ich kann jedoch nicht mitmachen da die App meine Postleitzahl nich zu kennen scheint.

Bitte diesen Fehler beheben.",0.0,0.0,3,1.0.2,ibb007,AppStore,,,,
2,497.0,2020-04-09 17:37:45+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=10/sortby=mostrecent/5786968441,Noch nicht funktionsfähig,"Idee gut, aber Umsetzung noch mangelhaft. Mahnt immer an „keine Internetverbindung“, obwohl optimal vorhanden, mit der Eingabe der Postleitzahl klappt es nicht immer. Spendentage werden nicht richtig angezeigt",0.0,0.0,3,1.0.2,albrechtblank,AppStore,,,,
64,435.0,2020-04-09 18:35:03+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=9/sortby=mostrecent/5787165179,Tolle Idee,Leider kann ich mich nicht registrieren. Gebe dir korrekte PLZ ein aber die Registrierung klappt nicht.,0.0,0.0,3,1.0.2,Sanne_1966,AppStore,,,,
82,417.0,2020-04-09 18:46:03+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=9/sortby=mostrecent/5787201958,Postleitzahl nicht akzeptiert,"Hallo, die PLZ 10435 wird nicht angenommen, kann mich daher nicht anmelden!",0.0,0.0,3,1.0.2,daba12345abc,AppStore,,,,
129,370.0,2020-04-09 20:40:05+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=8/sortby=mostrecent/5787573794,"5 Sterne für die Idee, 0 für die App","Also, ich bin gerne bereit meine Daten zu spenden, hätte aber auch sehr gerne dann Geedback, dass es auch funktioniert und übermittelt wird... Datenspende bleibt bei 0 stehen, scheint nicht nur bei mir so zu sein... 😬",0.0,0.0,3,1.0.2,kgdezhb,AppStore,,,,
81,418.0,2020-04-09 18:45:24+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=9/sortby=mostrecent/5787199872,Werte gesendet zeigt 0,"Hallo Leute, das findet ihr unter App-Support, dauert halt ein wenig:

Hinweis zur Anzeige in der App:
Aktuell ist in der App die Anzeige der gespendeten Tage nicht immer aktuell. Durch die große Auslastung der Server erfolgt die Abfrage der Daten verzögert. Die Daten werden zu einem späteren Zeitpunkt abgerufen und fließen dann in die Analysen ein. Wir arbeiten bereits an der Erhöhung der Kapazitäten.",0.0,0.0,4,1.0.2,Vflhuebi,AppStore,,,,
136,363.0,2020-04-09 21:12:13+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=8/sortby=mostrecent/5787673477,Tageszähler fehlerhaft ?,An sich eine gute Idee. Nur woher weis man ob die App funktioniert wenn der Tageszähler seit mehreren Tagen immer noch auf Null steht. In Apple Health wurden alle Zugriffe erlaubt. Bitte das Problem fixen.,0.0,0.0,4,1.0.2,-Fr4nky-,AppStore,,,,
80,419.0,2020-04-09 18:44:43+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=9/sortby=mostrecent/5787197533,Werden meine Daten überhaupt übermittelt ?,"Ich nutze die App jetzt seit zwei Tage und immer noch steht bei den Übermittlungstsge  0 ! 
Schade, dass es hier kein Feedback auf Bewerbungen gibt",0.0,0.0,4,1.0.2,Blup1,AppStore,,,,
97,402.0,2020-04-09 19:05:40+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=9/sortby=mostrecent/5787267650,Im allgemeinen sollte die Sache 5 Sterne bekommen,"Da aber leider weder irgendwo zu sehen oder zu merken ist ob und wieviele Daten letztlich übertragen wurden, ist die App schon doch auch etwas komisch für mich.

Grundsätzlich finde ich die Sache absolut gut, ich bin auch ohne Einschränkungen dazu bereit die Daten zu geben. Allerdings wäre es schön zu sehen was benutzt wurde und die Häufigkeit.
Im Moment ist hörntest ein Zähler verbaut. Der aber steht schon seid der Installation vor 3 Tagen auf 0. 
Das passt irgendwie nicht.",0.0,0.0,4,1.0.2,Sprocky361,AppStore,,,,
131,368.0,2020-04-09 20:55:21+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=8/sortby=mostrecent/5787621144,"Gute Idee, aber sicherlich noch ausbaufähig!","Gute Idee, aber sicherlich noch ausbaufähig!
Seit dem Tag der Installation ist die Anzeige bei „Anzahl Ihrer gespendeten Tage“ immer noch bei 0. Leider fehlt ein Feedback darüber ob und welche Daten gesendet wurden. Daher nur 4 Sterne.",0.0,0.0,4,1.0.2,s.h.2000,AppStore,,,,
106,393.0,2020-04-09 19:23:55+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=8/sortby=mostrecent/5787327194,Hoffentlich sinnvolle Sache,"Ich unterstütze es gerne, weiß jedoch nicht, ob es überhaupt läuft, da die Anzahl der gespendeten Tage weiter auf „Null“ steht. Eventuell ein noch zu behebender Bug.",0.0,0.0,4,1.0.2,Rhodan73,AppStore,,,,
87,412.0,2020-04-09 18:48:37+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=9/sortby=mostrecent/5787210536,Funktioniert nicht!?,"Habe mich bereits vor 2 Tagen angemeldet, aber angeblich noch 0 Tage gespendet, die App scheint nicht zu funktionieren.",0.0,0.0,4,1.0.2,Testinchen,AppStore,,,,
15,484.0,2020-04-09 18:08:07+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=10/sortby=mostrecent/5787073169,Super Idee aber......,"Ich habe die App sofort installiert und hoffe, dass ich hier ein wenig zur Verringerung der Ausbreitung der Coronavirus-Infektionen beitrage. Leider kann ich in keiner Weise nachvollziehen ob ich überhaupt Datei bereitgestellt habe. Die Anzahl der gespendeten Tage bleibt bei „0“ stehen.",0.0,0.0,4,1.0.2,KarlManfred,AppStore,,,,
14,485.0,2020-04-09 17:57:36+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=10/sortby=mostrecent/5787037121,Die Idee find ich super,"Ich finde die Idee ohnehin gemessenen Vitaldaten zur Analyse von einem Vieren Befall sehr gut. 
Um die Funktion beurteilen zu können fehlt mir eine Anzeige, dass die APP in meinem Fall Garmin Synchronisiert wird. 
Außerdem bleibt die Anzeige der gespendeten Tage auf null. 
Auch kann ich mir vorstellen, da beim Installieren Apple Health mit als Datenquelle zusätzlich genommen wird, ein Datenchaos und somit verfälschte Werte",0.0,0.0,4,1.0.2,qwertyuioopkkjhfvdddgbbxdt,AppStore,,,,
101,398.0,2020-04-09 19:16:58+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=8/sortby=mostrecent/5787304656,wichtiger Beitrag zur Bewältigung der Krise,"Diese App kann ein wichtiger Beitrag zur Bewältigung der Coronakrise sein. Gerne bin ich dabei, Installation und Anmeldung klappten schon mal prima.",0.0,0.0,4,1.0.2,HansestadtHB,AppStore,,,,
6,493.0,2020-04-09 17:46:32+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=10/sortby=mostrecent/5786998842,Tolle Idee!!!,Ich schließe mich Aquarius21 komplett an! Er hat es auf den Punkt gebracht und ich bin mir sicher die meisten denken genauso!,0.0,0.0,5,1.0.2,Peter Stelljes,AppStore,,,,
9,490.0,2020-04-09 17:50:25+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=10/sortby=mostrecent/5787012333,Anzahl gespendete Tage bleibt bei 0,"Die Idee ist spitze und es gibt genug Leute die helfen wollen.
Die App muss vielleicht noch etwas optimiert werden in Bezug auf das Feedback des Nutzers:
Welche Daten habe ich gespendet und seit wieviel  Tagen.",0.0,0.0,5,1.0.2,Daten_Spender,AppStore,,,,
13,486.0,2020-04-09 17:54:55+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=10/sortby=mostrecent/5787027954,Tageszähler = 0,"Super Idee, die ich gerne unterstütze. Aber was ist mit dem Tageszähler los? Habe einiges an Zeit investiert und einen Anwenderfehler zu finden, aber es scheint, dass es ein App-Problem ist...",0.0,0.0,5,1.0.2,frogleg,AppStore,,,,
28,471.0,2020-04-09 18:20:39+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=10/sortby=mostrecent/5787116302,Postleitzahl kann nicht registriert werden,"Postleitzahl kann nicht registriert werden

Anschließend wird die Postleitzahl als ungültig abgelehnt. 

Wahrscheinlich sind die Server wegen Überlastung down.",0.0,0.0,5,1.0.2,ZARD0S,AppStore,,,,
77,422.0,2020-04-09 18:43:08+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=9/sortby=mostrecent/5787192044,Absolut sinnvolle App,"Das herunterladen war einfach und wie bei anderen Usern vor mir blieb ich zunächst auch an der Eingabe der PLZ hängen. Nach dem vierten Anlauf wurde sie akzeptiert. Danach erscheinen einige Anbieter von Fitness-/Gesundheitsmessungen. Hier hätte ich mir Runtastic zur Auswahl gewünscht, da ich dort schon seit zehn Jahren eine Historie gespeichert habe. 
Kann mich nur anderen Rezensionen anschließen. Finde es toll und wichtig, so eine App zu entwickeln, so kann ich auf diesem Wege einen Beitrag leisten, um Menschen zu schützen. Da die App noch in der Entwicklung ist, werde ich sicher bald erfahren, wie es mit dem In- und Output weiter geht.",0.0,0.0,5,1.0.2,Mentorin69,AppStore,,,,
85,414.0,2020-04-09 18:48:15+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=9/sortby=mostrecent/5787209294,Erst schließen,"Und dann nochmal öffnen, und siehe da: PLZ wurde akzeptiert 😁",0.0,0.0,5,1.0.2,Cclaudiaaaaaaa,AppStore,,,,
99,400.0,2020-04-09 19:13:38+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=9/sortby=mostrecent/5787293826,Tolle Idee um zu helfen!,Ein Feedback wär klasse ob Daten übertragen wurden. Meine Anzeige steht immer auf „0“.,0.0,0.0,5,1.0.2,MarioB1234,AppStore,,,,
107,392.0,2020-04-09 19:23:58+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=8/sortby=mostrecent/5787327329,Gute Sache für die Forschung und die Zukunft,Ich schließe mich meinen Vorrednern an die Idee ist gut nur die Anzeige gespendete Tage steht auf null. Somit entsteht bei jedem so wie bei mir auch der Gedanke werden nun überhaupt Daten übermittelt?!,0.0,0.0,5,1.0.2,Steffen1976,AppStore,,,,
133,366.0,2020-04-09 21:06:04+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=8/sortby=mostrecent/5787654473,Helft dem Allgemeinwohl,"Ich finde Sinn der App genial und traue dem Datenschutz. Ein klares „Go“ für mich!
Von der RKI Seite: „ Aktuell ist in der App die Anzeige der gespendeten Tage nicht immer aktuell. Durch die große Auslastung der Server erfolgt die Abfrage der Daten verzögert. Die Daten werden zu einem späteren Zeitpunkt abgerufen und fließen dann in die Analysen ein. Wir arbeiten bereits an der Erhöhung der Kapazitäten.",0.0,0.0,5,1.0.2,fun ggfbjff,AppStore,,,,
143,356.0,2020-04-09 21:53:56+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=8/sortby=mostrecent/5787802400,Wenn man der Support Seite glaubt,"...dann ist der Server des RKI ziemlich ausgelastet und darum ändert sich in der App die Zahl der gespendeten Tage nicht. Generell unterstütze ich das RKI gerne freiwillig mit meinen Daten. Wenn es funktioniert, wäre Feedback für den Nutzer sehr schön. Viel Erfolg und Gesundheit für uns alle.",0.0,0.0,5,1.0.2,Phelan79,AppStore,,,,
4978,,2020-04-08 19:57:47+00:00,,,Leider kein Huawei Health support,,,1,1.0.2,Thorsten Schumpe,PlayStore,https://lh3.googleusercontent.com/-RYLpQZK3Q0g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckXe1sJcN66bqsIpL31njj1_TdWsw/photo.jpg,0.0,,
3711,,2020-04-09 20:25:12+00:00,,,"Wollte fuer die Allgemeinheit was tun, aber mit so einer schrottig programmierten App geht das nicht. Keine Verbindung zum Server, Postleitzahl kennt er nicht, bei den vorgegeben Fitnis Trecker fehlen die gaengisten. So wird das nichts RKI. Schade. APP geloescht.",,,1,1.0.2,Helmut Franzen,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GiOG5pIHmedz5Sa47nMYZCc14tqy283Gvt_qi-hlg,0.0,,
3572,,2020-04-09 22:28:58+00:00,,,"Ich würde gerne helfen, jedoch habe ich eine Samsung Uhr. Diese gibt es leider nicht zur Auswahl in der App. Schade.",,,1,1.0.2,Jenifer Salenger,PlayStore,https://lh3.googleusercontent.com/-Odrj2Lp5dUU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclyYDw_qn3Mz7FR_A406664nGjPlA/photo.jpg,0.0,,
3253,,2020-04-10 10:32:13+00:00,,,"Gute Idee, schlechte Umsetzung in Bezug auf Herstellerliste. Huawei wird nicht unterstützt, nur die sündhaft teuren Uhren von Google, Apple und Co. Schade... Wenn das Hersteller-Portfolio nicht erweitert wird, bleibt diese App nutzlos. Würde gern helfen, aber sehe nicht ein ca. 300 Euronen +/- für Fancy auszugeben.",,,1,1.0.2,Bernd Peilstoecker,PlayStore,https://lh3.googleusercontent.com/-NuDY_aph-OA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl1OP0HXWqdp488sGVgL5JfDhcimw/photo.jpg,1.0,,
2544,,2020-04-11 12:26:58+00:00,,,Funktioniert nur mit bestimmten Swatchuhren.Man muss auch ein neues handy ! Zb geht es nicht mit iphone 5 !! Schlecht bedacht!!!,,,1,1.0.2,Augustin Geubel,PlayStore,https://lh3.googleusercontent.com/a-/AOh14Gg6Cx5oootWwiXQAhFaBXI-usROoTIKCMpPQInF,0.0,,
2406,,2020-04-11 18:45:21+00:00,,,Anmeldung mit meinem Google-Konto funktioniert nicht. Bitte nachbessern! Jetzt kann ich die App mit Google verbinden aber sie zählt keine Tage. Laut Focus Magazin gibt es auch Datenschutzprobleme. Mir reicht's! Werde sie wieder deinstallieren. Lernt erst mal vernünftig zu programmieren...!,,,1,1.0.2,Michael Kuepper,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GgGiVetyZYjikp7ReeJZ4-Pw4BkPXiReb3akfvyTw,0.0,,
3832,,2020-04-09 18:55:13+00:00,,,Kann es nicht mit meiner Samsunghealth Uhr verbinden.,,,1,1.0.2,Andrea Leseratte,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GhciyqclvPMcnZOEIvBqVOLpc1-v9ZKliIULdVZ,0.0,,
2915,,2020-04-10 19:18:59+00:00,,,"Was ist mit anderem Smartwatches/Wearables? Apple, Samsung, Huawei, Xiaomi....??? Wenn Sie Datenspenden möchten sollten Sie auch solide Grundlagen schaffen.",,,1,1.0.2,B. U.,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GjmITHzLjHIqVi7hTv_Rz1JOdN4_d8ECoNESkJo,0.0,,
3370,,2020-04-10 08:29:29+00:00,,,"Leider nicht für Samsung / Xiaomi. Xiaomi versteh ich ja noch, aber Samsung???",,,1,1.0.2,Joern Bruegmann,PlayStore,https://lh3.googleusercontent.com/-JfO6HLeUrLM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclqtocmYUnlPcTmoshWmItySK-9bA/photo.jpg,0.0,,
5181,,2020-04-08 17:54:31+00:00,,,Huawei wearable wird nicht unterstützt,,,1,1.0.2,Jörg Sauer,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GjRu40qcO8vrJ4BHwPUyGlyOBE3xSUJ6e6c-6Yx8Xw,0.0,,
3233,,2020-04-10 10:55:09+00:00,,,"Ich finde die Idee sehr gut, kann mich aber nicht mit meinem Huawei Honor Band verbinden, deshalb nur zwei Sterne",,,2,1.0.2,Cleo de Nile,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GinSShdAF0VxNk_19edVDkH5kAIBAp6s5exeF7G,0.0,,
3953,,2020-04-09 16:31:31+00:00,,,Kann mich verbinden (Garmin) aber es steht ich hätte 0 Tage gespendet :/,,,2,1.0.2,Frolian Schmidt,PlayStore,https://lh3.googleusercontent.com/a-/AOh14Gj0HabUv6dN0agCJJDJfkSRU3-FiniIBbUA98ehDg,0.0,,
2999,,2020-04-10 17:05:40+00:00,,,"Gute Idee, aber Daten aus Polar Flow werden nicht übernommen. Schnittstelle scheint nicht sauber entwickelt zu sein. Da die App auch nicht quelloffen/Open Source entwickelt wurde (warum eigentlich nicht?) kann man auch leider als Außenstehender keine konkreten Verbesserungsvorschläge machen. Sehr schade...",,,2,1.0.2,Daniel Kehne,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GjLEbZnbwxS6N9i-K-Dr0VdBjXxf9PC4HRcge3Osg,1.0,,
4467,,2020-04-09 07:17:58+00:00,,,"Das Verbinden mit dem Garmin Account war gar nicht so einfach, hat aber irgendwann funktioniert. @ konnte oft nicht eingegeben werden. Die App habe ich nun seit ein paar Tagen, aber bei gespendeten Tagen steht immer noch ""0"".",,,2,1.0.2,Dennis Dittmann,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GiCoggAJjt8oUKcEb4VXo7hXLqKdeRqPMbx7A0oGA,1.0,,
2486,,2020-04-11 14:47:44+00:00,,,"Dieser Browser unterstützt keine Sicherheitsschlüssel. Ich kann mich für Google Fit nicht anmelden, weil ich 2-Faktor Authentifizierung mit einem Sicherheitsschlüssel habe und die App nur eine seltsame Anmeldung über WebView anbietet, wo Sicherheitsschlüssel nicht unterstützt werden. Es muss doch eine native API dafür geben. Wenn man es über WebView macht, dann sieht man nicht Mal wo man genau seine Anmeldedaten eingibt. Ich hoffe, dass dies nachgebessert wird.",,,2,1.0.2,Yevheniy S,PlayStore,https://lh3.googleusercontent.com/a-/AOh14Gjaa_tfZlna0wGNLyEh-srP5C0_g6LhAf7WAbAF7w,0.0,,
2589,,2020-04-11 10:52:40+00:00,,,"Spende funktioniert nicht. Hat sich zwar ohne Probleme mit meinem Withings Account verbunden, zeigte aber 2 Tage lang nur 1 Tag Datenspende an, heute Null.",,,2,1.0.2,Werner Kaiser,PlayStore,https://lh3.googleusercontent.com/-MENHVuC2H2A/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclaZWKuQXHDKRslJOHyQ3tTcjvOog/photo.jpg,0.0,,
5249,,2020-04-08 17:02:39+00:00,,,Leider wird Samsung Gear nicht unterstützt. Google Health meldet bei der Anmeldung immer ein Fehler.,,,2,1.0.2,NightmareFrog / Fichti L10,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GileJvApGWKNTosb08u5xdHAFcEs1c2FlBFbCw6_g,1.0,,
3145,,2020-04-10 13:09:56+00:00,,,Warum ist Samsung Health nicht verfügbar? Hab eine SmartWatch von Samsung und kann Samsung Health nicht auswählen und somit keine Daten freigegeben.,,,2,1.0.2,Florian Keßler,PlayStore,https://lh3.googleusercontent.com/-Ccily0_oLII/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmoNmXFY76LT6JNOcO60Kir56DsMQ/photo.jpg,0.0,,
4391,,2020-04-09 08:15:41+00:00,,,"Hab die App seid zwei Tagen. Leiser zeigt er immer noch 0 Tage in der Datenspende an. Warum..? Und ich weiss nicht, wie oder wo man sein Profil bearbeiten kann. Verbindung mit Polar war problemlos. Leider werden die Daten wohl nicht übertragen",,,2,1.0.2,Natas Devil,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GhWqwPu801I2XJM9zQ-M-4Tt9eZqgaGdYT_BZPrNQ,1.0,,
4115,,2020-04-09 12:42:30+00:00,,,"Helfen nicht möglich, da ich eine Galaxy Watch hab und diese nicht unterstützt wird. Sehr schade...",,,2,1.0.2,Katharina Marquardt,PlayStore,https://lh3.googleusercontent.com/a-/AOh14Gg4B9299F1l6W2eRdcSG-mljbxvPFt7aD0ATRaOdQ,0.0,,
4221,,2020-04-09 10:32:13+00:00,,,"Leider keine Unterstützung für Samsung Health, somit kann ich als Galaxy Watch Nutzer keine Daten zur Verfügung stellen.",,,3,1.0.2,Jür Schl,PlayStore,https://lh3.googleusercontent.com/-Tllbk6JPv-A/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmVsnDOg4vSfTek7m3NdSpxqBkq3g/photo.jpg,0.0,,
2512,,2020-04-11 13:30:23+00:00,,,Verwendet mit Garmin Vivoactive 3 Music. Installation ok. Verbindung mit Garmin ok. Nach fünf Tagen Dauerbetrieb sind null Spendentage in der App.,,,3,1.0.2,Wolfgang Roth,PlayStore,https://lh3.googleusercontent.com/-81Riaduz094/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckv_DnBjUld1d2zJ_Aq3AJkR26XqA/photo.jpg,0.0,,
